DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
967,19281004,    0,     ,
967,19281005,    0,     ,
967,19281006,   10,     ,
967,19281007,    0,     ,
967,19281008,    0,     ,
967,19281009,    0,     ,
967,19281010,  102,     ,
967,19281011,   26,     ,
967,19281012,   52,     ,
967,19281013,    0,     ,
967,19281014,    3,     ,
967,19281015,    0,     ,
967,19281016,    0,     ,
967,19281017,    3,     ,
967,19281018,   37,     ,
967,19281019,  160,     ,
967,19281020,    4,     ,
967,19281021,   32,     ,
967,19281022,    0,     ,
967,19281023,   14,     ,
967,19281024,   19,     ,
967,19281025,    2,     ,
967,19281026,    4,     ,
967,19281027,   62,     ,
967,19281028,   29,     ,
967,19281029,  196,     ,
967,19281030,    0,     ,
967,19281031,    9,     ,
967,19281101,   19,     ,
967,19281102,   84,     ,
967,19281103,    1,     ,
967,19281104,    0,     ,
967,19281105,    0,     ,
967,19281106,    0,     ,
967,19281107,    0,     ,
967,19281108,    0,     ,
967,19281109,    0,     ,
967,19281110,    0,     ,
967,19281111,   28,     ,
967,19281112,   27,     ,
967,19281113,    3,     ,
967,19281114,    0,     ,
967,19281115,    1,     ,
967,19281116,   39,     ,
967,19281117,   69,     ,
967,19281118,  120,     ,
967,19281119,    0,     ,
967,19281120,   12,     ,
967,19281121,    0,     ,
967,19281122,   24,     ,
967,19281123,  130,     ,
967,19281124,   44,     ,
967,19281125,  137,     ,
967,19281126,  185,     ,
967,19281127,   24,     ,
967,19281128,    4,     ,
967,19281129,   10,     ,
967,19281130,   58,     ,
967,19281201,   44,     ,
967,19281202,   10,     ,
967,19281203,    0,     ,
967,19281204,    0,     ,
967,19281205,    0,     ,
967,19281206,    4,     ,
967,19281207,   18,     ,
967,19281208,    0,     ,
967,19281209,    0,     ,
967,19281210,    0,     ,
967,19281211,    0,     ,
967,19281212,    0,     ,
967,19281213,   36,     ,
967,19281214,    5,     ,
967,19281215,   15,     ,
967,19281216,    0,     ,
967,19281217,   31,     ,
967,19281218,   35,     ,
967,19281219,    2,     ,
967,19281220,    0,     ,
967,19281221,    6,     ,
967,19281222,    7,     ,
967,19281223,   48,     ,
967,19281224,   12,     ,
967,19281225,   14,     ,
967,19281226,   20,     ,
967,19281227,   99,     ,
967,19281228,   26,     ,
967,19281229,   96,     ,
967,19281230,   20,     ,
967,19281231,   44,     ,
967,19290101,    0,     ,
967,19290102,    2,     ,
967,19290103,    0,     ,
967,19290104,    0,     ,
967,19290105,    0,     ,
967,19290106,    2,     ,
967,19290107,    0,     ,
967,19290108,    0,     ,
967,19290109,    0,     ,
967,19290110,    0,     ,
967,19290111,    0,     ,
967,19290112,    0,     ,
967,19290113,    0,     ,
967,19290114,   16,     ,
967,19290115,   16,     ,
967,19290116,   30,     ,
967,19290117,   24,     ,
967,19290118,    9,     ,
967,19290119,   37,     ,
967,19290120,    0,     ,
967,19290121,    0,     ,
967,19290122,    6,     ,
967,19290123,   17,     ,
967,19290124,    3,     ,
967,19290125,   13,     ,
967,19290126,    0,     ,
967,19290127,    2,     ,
967,19290128,    0,     ,
967,19290129,    0,     ,
967,19290130,    3,     ,
967,19290131,   16,     ,
967,19290201,    0,     ,
967,19290202,    0,     ,
967,19290203,    0,     ,
967,19290204,    0,     ,
967,19290205,    0,     ,
967,19290206,   27,     ,
967,19290207,    0,     ,
967,19290208,    0,     ,
967,19290209,    0,     ,
967,19290210,    0,     ,
967,19290211,    0,     ,
967,19290212,    0,     ,
967,19290213,    0,     ,
967,19290214,    8,     ,
967,19290215,   42,     ,
967,19290216,   13,     ,
967,19290217,    0,     ,
967,19290218,    4,     ,
967,19290219,    2,     ,
967,19290220,    0,     ,
967,19290221,    0,     ,
967,19290222,    0,     ,
967,19290223,    0,     ,
967,19290224,   22,     ,
967,19290225,    0,     ,
967,19290226,    0,     ,
967,19290227,    2,     ,
967,19290228,    0,     ,
967,19290301,    2,     ,
967,19290302,    0,     ,
967,19290303,    0,     ,
967,19290304,   16,     ,
967,19290305,    0,     ,
967,19290306,    6,     ,
967,19290307,    0,     ,
967,19290308,    0,     ,
967,19290309,    0,     ,
967,19290310,    0,     ,
967,19290311,    0,     ,
967,19290312,    0,     ,
967,19290313,    4,     ,
967,19290314,    0,     ,
967,19290315,    0,     ,
967,19290316,    0,     ,
967,19290317,    0,     ,
967,19290318,    0,     ,
967,19290319,    0,     ,
967,19290320,    0,     ,
967,19290321,    0,     ,
967,19290322,    5,     ,
967,19290323,    0,     ,
967,19290324,    0,     ,
967,19290325,    0,     ,
967,19290326,    0,     ,
967,19290327,    0,     ,
967,19290328,    0,     ,
967,19290329,    0,     ,
967,19290330,    0,     ,
967,19290331,    0,     ,
967,19290401,    0,     ,
967,19290402,   54,     ,
967,19290403,   17,     ,
967,19290404,    1,     ,
967,19290405,   36,     ,
967,19290406,   32,     ,
967,19290407,    0,     ,
967,19290408,    0,     ,
967,19290409,    0,     ,
967,19290410,    4,     ,
967,19290411,   99,     ,
967,19290412,    0,     ,
967,19290413,   34,     ,
967,19290414,   33,     ,
967,19290415,   18,     ,
967,19290416,    0,     ,
967,19290417,    0,     ,
967,19290418,    0,     ,
967,19290419,    0,     ,
967,19290420,    0,     ,
967,19290421,    0,     ,
967,19290422,    0,     ,
967,19290423,    0,     ,
967,19290424,    2,     ,
967,19290425,   21,     ,
967,19290426,   18,     ,
967,19290427,    9,     ,
967,19290428,    9,     ,
967,19290429,    3,     ,
967,19290430,   52,     ,
967,19290501,    1,     ,
967,19290502,    0,     ,
967,19290503,    0,     ,
967,19290504,    0,     ,
967,19290505,    0,     ,
967,19290506,    6,     ,
967,19290507,   12,     ,
967,19290508,    2,     ,
967,19290509,   34,     ,
967,19290510,    0,     ,
967,19290511,    0,     ,
967,19290512,    0,     ,
967,19290513,    5,     ,
967,19290514,    4,     ,
967,19290515,    2,     ,
967,19290516,   14,     ,
967,19290517,    0,     ,
967,19290518,   14,     ,
967,19290519,   20,     ,
967,19290520,    0,     ,
967,19290521,    0,     ,
967,19290522,    0,     ,
967,19290523,    0,     ,
967,19290524,    0,     ,
967,19290525,    0,     ,
967,19290526,    0,     ,
967,19290527,    0,     ,
967,19290528,    0,     ,
967,19290529,    0,     ,
967,19290530,    0,     ,
967,19290531,    0,     ,
967,19290601,    0,     ,
967,19290602,    0,     ,
967,19290603,    3,     ,
967,19290604,   59,     ,
967,19290605,  148,     ,
967,19290606,   44,     ,
967,19290607,   16,     ,
967,19290608,    0,     ,
967,19290609,   62,     ,
967,19290610,    0,     ,
967,19290611,    0,     ,
967,19290612,    0,     ,
967,19290613,   11,     ,
967,19290614,   21,     ,
967,19290615,   17,     ,
967,19290616,    0,     ,
967,19290617,   11,     ,
967,19290618,    0,     ,
967,19290619,    0,     ,
967,19290620,    0,     ,
967,19290621,    0,     ,
967,19290622,    7,     ,
967,19290623,   16,     ,
967,19290624,    1,     ,
967,19290625,   25,     ,
967,19290626,    5,     ,
967,19290627,    0,     ,
967,19290628,    0,     ,
967,19290629,    0,     ,
967,19290630,    0,     ,
967,19290701,   94,     ,
967,19290702,    1,     ,
967,19290703,   47,     ,
967,19290704,   43,     ,
967,19290705,  149,     ,
967,19290706,   18,     ,
967,19290707,   16,     ,
967,19290708,   27,     ,
967,19290709,    8,     ,
967,19290710,    0,     ,
967,19290711,    0,     ,
967,19290712,    0,     ,
967,19290713,    0,     ,
967,19290714,    0,     ,
967,19290715,    0,     ,
967,19290716,    0,     ,
967,19290717,    0,     ,
967,19290718,    0,     ,
967,19290719,    0,     ,
967,19290720,   20,     ,
967,19290721,    0,     ,
967,19290722,    4,     ,
967,19290723,    0,     ,
967,19290724,    0,     ,
967,19290725,    3,     ,
967,19290726,    0,     ,
967,19290727,    0,     ,
967,19290728,    0,     ,
967,19290729,   64,     ,
967,19290730,   62,     ,
967,19290731,    0,     ,
967,19290801,    6,     ,
967,19290802,   68,     ,
967,19290803,    0,     ,
967,19290804,    0,     ,
967,19290805,    1,     ,
967,19290806,    3,     ,
967,19290807,    0,     ,
967,19290808,  175,     ,
967,19290809,   20,     ,
967,19290810,    0,     ,
967,19290811,    0,     ,
967,19290812,    0,     ,
967,19290813,    0,     ,
967,19290814,    0,     ,
967,19290815,    0,     ,
967,19290816,    0,     ,
967,19290817,   25,     ,
967,19290818,    0,     ,
967,19290819,    1,     ,
967,19290820,    0,     ,
967,19290821,    0,     ,
967,19290822,    1,     ,
967,19290823,   97,     ,
967,19290824,   38,     ,
967,19290825,    8,     ,
967,19290826,    4,     ,
967,19290827,    0,     ,
967,19290828,    0,     ,
967,19290829,    0,     ,
967,19290830,    0,     ,
967,19290831,    0,     ,
967,19290901,    0,     ,
967,19290902,    0,     ,
967,19290903,    0,     ,
967,19290904,    4,     ,
967,19290905,    2,     ,
967,19290906,    0,     ,
967,19290907,    0,     ,
967,19290908,    0,     ,
967,19290909,    0,     ,
967,19290910,    0,     ,
967,19290911,    0,     ,
967,19290912,    0,     ,
967,19290913,    0,     ,
967,19290914,    0,     ,
967,19290915,    0,     ,
967,19290916,    0,     ,
967,19290917,    0,     ,
967,19290918,    0,     ,
967,19290919,    0,     ,
967,19290920,    0,     ,
967,19290921,  120,     ,
967,19290922,    5,     ,
967,19290923,    0,     ,
967,19290924,    0,     ,
967,19290925,    0,     ,
967,19290926,    0,     ,
967,19290927,    0,     ,
967,19290928,    0,     ,
967,19290929,    0,     ,
967,19290930,    0,     ,
967,19291001,  149,     ,
967,19291002,   24,     ,
967,19291003,  225,     ,
967,19291004,  280,     ,
967,19291005,  200,     ,
967,19291006,   75,     ,
967,19291007,    5,     ,
967,19291008,    0,     ,
967,19291009,   78,     ,
967,19291010,  238,     ,
967,19291011,   20,     ,
967,19291012,    9,     ,
967,19291013,    0,     ,
967,19291014,    0,     ,
967,19291015,    0,     ,
967,19291016,    0,     ,
967,19291017,    0,     ,
967,19291018,    0,     ,
967,19291019,   17,     ,
967,19291020,    0,     ,
967,19291021,    0,     ,
967,19291022,    0,     ,
967,19291023,    0,     ,
967,19291024,    0,     ,
967,19291025,    7,     ,
967,19291026,   40,     ,
967,19291027,    0,     ,
967,19291028,    2,     ,
967,19291029,   41,     ,
967,19291030,   31,     ,
967,19291031,    3,     ,
967,19291101,    0,     ,
967,19291102,    0,     ,
967,19291103,    0,     ,
967,19291104,    5,     ,
967,19291105,    0,     ,
967,19291106,    0,     ,
967,19291107,    0,     ,
967,19291108,    1,     ,
967,19291109,   82,     ,
967,19291110,    0,     ,
967,19291111,    5,     ,
967,19291112,   28,     ,
967,19291113,   44,     ,
967,19291114,   47,     ,
967,19291115,   26,     ,
967,19291116,    0,     ,
967,19291117,   70,     ,
967,19291118,   13,     ,
967,19291119,    0,     ,
967,19291120,    0,     ,
967,19291121,    0,     ,
967,19291122,    0,     ,
967,19291123,    0,     ,
967,19291124,   11,     ,
967,19291125,   31,     ,
967,19291126,   19,     ,
967,19291127,   12,     ,
967,19291128,   14,     ,
967,19291129,   62,     ,
967,19291130,   12,     ,
967,19291201,    9,     ,
967,19291202,   11,     ,
967,19291203,   31,     ,
967,19291204,  100,     ,
967,19291205,   34,     ,
967,19291206,   38,     ,
967,19291207,    6,     ,
967,19291208,    0,     ,
967,19291209,   24,     ,
967,19291210,   70,     ,
967,19291211,   48,     ,
967,19291212,   60,     ,
967,19291213,    0,     ,
967,19291214,   11,     ,
967,19291215,   17,     ,
967,19291216,   56,     ,
967,19291217,   12,     ,
967,19291218,    8,     ,
967,19291219,    0,     ,
967,19291220,    0,     ,
967,19291221,    0,     ,
967,19291222,    0,     ,
967,19291223,   14,     ,
967,19291224,   41,     ,
967,19291225,   50,     ,
967,19291226,    6,     ,
967,19291227,    0,     ,
967,19291228,   13,     ,
967,19291229,   26,     ,
967,19291230,   20,     ,
967,19291231,   55,     ,
967,19300101,    2,     ,
967,19300102,   53,     ,
967,19300103,    0,     ,
967,19300104,    4,     ,
967,19300105,    2,     ,
967,19300106,   12,     ,
967,19300107,    0,     ,
967,19300108,    0,     ,
967,19300109,   26,     ,
967,19300110,    0,     ,
967,19300111,    0,     ,
967,19300112,   80,     ,
967,19300113,   18,     ,
967,19300114,    0,     ,
967,19300115,   26,     ,
967,19300116,   14,     ,
967,19300117,    0,     ,
967,19300118,    0,     ,
967,19300119,    0,     ,
967,19300120,    0,     ,
967,19300121,   19,     ,
967,19300122,    0,     ,
967,19300123,    0,     ,
967,19300124,    0,     ,
967,19300125,    0,     ,
967,19300126,   10,     ,
967,19300127,    0,     ,
967,19300128,    0,     ,
967,19300129,    0,     ,
967,19300130,    6,     ,
967,19300131,    2,     ,
967,19300201,    2,     ,
967,19300202,    2,     ,
967,19300203,    0,     ,
967,19300204,   42,     ,
967,19300205,   62,     ,
967,19300206,   38,     ,
967,19300207,    0,     ,
967,19300208,    0,     ,
967,19300209,    0,     ,
967,19300210,    0,     ,
967,19300211,    0,     ,
967,19300212,    0,     ,
967,19300213,    0,     ,
967,19300214,    0,     ,
967,19300215,    0,     ,
967,19300216,   59,     ,
967,19300217,    3,     ,
967,19300218,   13,     ,
967,19300219,    0,     ,
967,19300220,    0,     ,
967,19300221,    0,     ,
967,19300222,    0,     ,
967,19300223,    0,     ,
967,19300224,    0,     ,
967,19300225,    0,     ,
967,19300226,    0,     ,
967,19300227,    0,     ,
967,19300228,    0,     ,
967,19300301,    0,     ,
967,19300302,    0,     ,
967,19300303,    0,     ,
967,19300304,    0,     ,
967,19300305,    0,     ,
967,19300306,    0,     ,
967,19300307,    0,     ,
967,19300308,    6,     ,
967,19300309,    0,     ,
967,19300310,    0,     ,
967,19300311,   31,     ,
967,19300312,    0,     ,
967,19300313,   21,     ,
967,19300314,   70,     ,
967,19300315,    9,     ,
967,19300316,   45,     ,
967,19300317,   48,     ,
967,19300318,   14,     ,
967,19300319,   20,     ,
967,19300320,   47,     ,
967,19300321,    4,     ,
967,19300322,    0,     ,
967,19300323,    0,     ,
967,19300324,    0,     ,
967,19300325,    0,     ,
967,19300326,    0,     ,
967,19300327,    0,     ,
967,19300328,    0,     ,
967,19300329,    0,     ,
967,19300330,    5,     ,
967,19300331,    0,     ,
967,19300401,    0,     ,
967,19300402,    0,     ,
967,19300403,    0,     ,
967,19300404,  118,     ,
967,19300405,    0,     ,
967,19300406,    0,     ,
967,19300407,    0,     ,
967,19300408,    0,     ,
967,19300409,    0,     ,
967,19300410,    0,     ,
967,19300411,    0,     ,
967,19300412,    0,     ,
967,19300413,   77,     ,
967,19300414,   38,     ,
967,19300415,   24,     ,
967,19300416,    0,     ,
967,19300417,  142,     ,
967,19300418,   17,     ,
967,19300419,   15,     ,
967,19300420,    0,     ,
967,19300421,  114,     ,
967,19300422,    0,     ,
967,19300423,    0,     ,
967,19300424,    5,     ,
967,19300425,    5,     ,
967,19300426,    0,     ,
967,19300427,    0,     ,
967,19300428,    0,     ,
967,19300429,    0,     ,
967,19300430,    0,     ,
967,19300501,    0,     ,
967,19300502,    0,     ,
967,19300503,    0,     ,
967,19300504,    0,     ,
967,19300505,    0,     ,
967,19300506,    0,     ,
967,19300507,   79,     ,
967,19300508,    0,     ,
967,19300509,   13,     ,
967,19300510,  102,     ,
967,19300511,   51,     ,
967,19300512,   98,     ,
967,19300513,    0,     ,
967,19300514,   31,     ,
967,19300515,   22,     ,
967,19300516,    0,     ,
967,19300517,    3,     ,
967,19300518,    0,     ,
967,19300519,  106,     ,
967,19300520,   13,     ,
967,19300521,    8,     ,
967,19300522,   42,     ,
967,19300523,    7,     ,
967,19300524,    0,     ,
967,19300525,  102,     ,
967,19300526,   19,     ,
967,19300527,   54,     ,
967,19300528,   65,     ,
967,19300529,    0,     ,
967,19300530,    0,     ,
967,19300531,   72,     ,
967,19300601,    8,     ,
967,19300602,    0,     ,
967,19300603,    0,     ,
967,19300604,    0,     ,
967,19300605,    0,     ,
967,19300606,    0,     ,
967,19300607,    0,     ,
967,19300608,    0,     ,
967,19300609,    0,     ,
967,19300610,    0,     ,
967,19300611,    0,     ,
967,19300612,    0,     ,
967,19300613,   43,     ,
967,19300614,    0,     ,
967,19300615,    0,     ,
967,19300616,    0,     ,
967,19300617,    0,     ,
967,19300618,    0,     ,
967,19300619,    0,     ,
967,19300620,    0,     ,
967,19300621,    0,     ,
967,19300622,    0,     ,
967,19300623,   11,     ,
967,19300624,   15,     ,
967,19300625,   67,     ,
967,19300626,    8,     ,
967,19300627,   75,     ,
967,19300628,  103,     ,
967,19300629,    0,     ,
967,19300630,    0,     ,
967,19300701,    0,     ,
967,19300702,  190,     ,
967,19300703,   95,     ,
967,19300704,   15,     ,
967,19300705,  111,     ,
967,19300706,    0,     ,
967,19300707,    0,     ,
967,19300708,    0,     ,
967,19300709,    6,     ,
967,19300710,    0,     ,
967,19300711,    7,     ,
967,19300712,   73,     ,
967,19300713,  338,     ,
967,19300714,    0,     ,
967,19300715,  128,     ,
967,19300716,   12,     ,
967,19300717,  194,     ,
967,19300718,    5,     ,
967,19300719,   16,     ,
967,19300720,    0,     ,
967,19300721,    0,     ,
967,19300722,   35,     ,
967,19300723,   13,     ,
967,19300724,   20,     ,
967,19300725,   42,     ,
967,19300726,   48,     ,
967,19300727,   16,     ,
967,19300728,   79,     ,
967,19300729,   49,     ,
967,19300730,   41,     ,
967,19300731,  108,     ,
967,19300801,    3,     ,
967,19300802,    0,     ,
967,19300803,   13,     ,
967,19300804,   30,     ,
967,19300805,    6,     ,
967,19300806,  133,     ,
967,19300807,  144,     ,
967,19300808,    0,     ,
967,19300809,   69,     ,
967,19300810,    0,     ,
967,19300811,   69,     ,
967,19300812,    5,     ,
967,19300813,    8,     ,
967,19300814,  116,     ,
967,19300815,  204,     ,
967,19300816,   92,     ,
967,19300817,    7,     ,
967,19300818,    0,     ,
967,19300819,    0,     ,
967,19300820,    0,     ,
967,19300821,    0,     ,
967,19300822,   17,     ,
967,19300823,    0,     ,
967,19300824,    6,     ,
967,19300825,    0,     ,
967,19300826,    0,     ,
967,19300827,    0,     ,
967,19300828,    0,     ,
967,19300829,    0,     ,
967,19300830,    0,     ,
967,19300831,    0,     ,
967,19300901,   18,     ,
